"row_id","user_id","timestamp","gate_id"
4008,37,2022-08-10 10:06:38,7
4009,39,2022-08-10 10:06:38,9
4010,39,2022-08-10 10:06:58,5
4011,39,2022-08-10 10:07:04,5
4012,12,2022-08-10 10:07:06,9
4013,12,2022-08-10 10:07:06,9
4014,12,2022-08-10 10:07:28,5
4015,12,2022-08-10 10:07:30,5
4016,39,2022-08-10 10:07:31,10
4017,37,2022-08-10 10:07:32,3
4018,37,2022-08-10 10:07:33,3
4019,12,2022-08-10 10:07:54,10
4020,11,2022-08-10 10:18:25,7
4021,11,2022-08-10 10:19:33,5
4022,11,2022-08-10 10:19:34,5
4023,11,2022-08-10 10:19:58,10
4024,20,2022-08-10 10:22:27,7
4025,0,2022-08-10 10:22:47,7
4026,20,2022-08-10 10:23:19,3
4027,20,2022-08-10 10:23:20,3
4028,20,2022-08-10 10:23:38,10
4029,0,2022-08-10 10:23:39,3
4030,0,2022-08-10 10:23:40,3
4031,0,2022-08-10 10:23:59,10
4032,15,2022-08-10 10:37:09,7
4033,15,2022-08-10 10:38:02,9
4034,15,2022-08-10 10:38:02,9
4035,15,2022-08-10 10:38:15,5
4036,15,2022-08-10 10:38:17,5
4037,15,2022-08-10 10:38:33,10
4038,48,2022-08-10 10:44:16,7
4039,29,2022-08-10 10:44:47,3
4040,29,2022-08-10 10:44:50,3
4041,29,2022-08-10 10:45:18,10
4042,48,2022-08-10 10:45:22,3
4043,48,2022-08-10 10:45:24,3
4044,48,2022-08-10 10:45:49,10
4045,49,2022-08-10 10:47:51,15
4046,47,2022-08-10 10:49:41,7
4047,47,2022-08-10 10:50:34,3
4048,47,2022-08-10 10:50:35,3
4049,47,2022-08-10 10:50:58,10
4050,49,2022-08-10 10:51:42,9
4051,49,2022-08-10 10:51:42,9
4052,49,2022-08-10 10:51:53,5
4053,49,2022-08-10 10:51:54,5
4054,49,2022-08-10 10:52:20,10
4055,31,2022-08-10 10:56:39,7
4056,31,2022-08-10 10:57:38,3
4057,31,2022-08-10 10:57:38,3
4058,31,2022-08-10 10:58:01,10
4059,52,2022-08-10 10:58:42,7
4060,54,2022-08-10 11:00:11,7
4061,22,2022-08-10 11:00:46,3
4062,52,2022-08-10 11:00:47,5
4063,52,2022-08-10 11:00:48,5
4064,22,2022-08-10 11:00:49,3
4065,46,2022-08-10 11:00:50,3
4066,46,2022-08-10 11:00:53,3
4067,22,2022-08-10 11:01:17,10
4068,54,2022-08-10 11:01:18,9
4069,54,2022-08-10 11:01:18,9
4070,54,2022-08-10 11:01:29,5
4071,54,2022-08-10 11:01:31,5
4072,54,2022-08-10 11:01:54,10
4073,37,2022-08-10 11:06:00,11
4074,37,2022-08-10 11:06:17,4
4075,37,2022-08-10 11:06:19,4
4076,11,2022-08-10 11:09:34,11
4077,11,2022-08-10 11:10:06,4
4078,55,2022-08-10 11:10:08,4
4079,11,2022-08-10 11:10:08,4
4080,55,2022-08-10 11:10:10,4
4081,37,2022-08-10 11:13:52,7
4082,37,2022-08-10 11:15:09,5
4083,37,2022-08-10 11:15:11,5
4084,37,2022-08-10 11:15:40,10
4085,55,2022-08-10 11:16:35,7
4086,50,2022-08-10 11:17:48,7
4087,55,2022-08-10 11:17:56,3
4088,11,2022-08-10 11:17:57,5
4089,11,2022-08-10 11:17:58,5
4090,55,2022-08-10 11:17:59,3
4091,11,2022-08-10 11:18:28,10
4092,50,2022-08-10 11:18:49,3
4093,50,2022-08-10 11:18:50,3
4094,50,2022-08-10 11:19:15,10
4095,6,2022-08-10 11:38:28,7
4096,6,2022-08-10 11:39:18,9
4097,6,2022-08-10 11:39:18,9
4098,57,2022-08-10 11:39:24,11
4099,6,2022-08-10 11:39:29,5
4100,6,2022-08-10 11:39:30,5
4101,57,2022-08-10 11:39:45,4
4102,57,2022-08-10 11:39:47,4
4103,6,2022-08-10 11:39:50,10
4104,18,2022-08-10 11:49:51,7
4105,18,2022-08-10 11:51:04,5
4106,18,2022-08-10 11:51:06,5
4107,34,2022-08-10 11:51:16,3
4108,34,2022-08-10 11:51:16,3
4109,34,2022-08-10 11:51:37,10
4110,6,2022-08-10 12:08:31,13
4111,6,2022-08-10 12:08:31,13
4112,37,2022-08-10 12:14:01,13
4113,37,2022-08-10 12:14:01,13
4114,6,2022-08-10 12:17:27,12
4115,6,2022-08-10 12:17:27,12
4116,57,2022-08-10 12:18:04,3
4117,57,2022-08-10 12:18:05,3
4118,57,2022-08-10 12:18:27,10
4119,37,2022-08-10 12:23:54,12
4120,37,2022-08-10 12:23:55,12
4121,19,2022-08-10 13:12:35,7
4122,19,2022-08-10 13:13:26,3
4123,19,2022-08-10 13:13:28,3
4124,19,2022-08-10 13:14:03,10
4125,37,2022-08-10 13:14:32,13
4126,37,2022-08-10 13:14:34,13
4127,15,2022-08-10 13:21:12,11
4128,15,2022-08-10 13:21:32,4
4129,15,2022-08-10 13:21:33,4
4130,55,2022-08-10 13:21:34,4
4131,55,2022-08-10 13:21:36,4
4132,12,2022-08-10 13:21:43,11
4133,12,2022-08-10 13:22:45,11
4134,12,2022-08-10 13:23:09,4
4135,12,2022-08-10 13:23:10,4
4136,34,2022-08-10 13:23:13,4
4137,34,2022-08-10 13:23:14,4
4138,37,2022-08-10 13:24:14,12
4139,37,2022-08-10 13:24:16,12
4140,1,2022-08-10 13:27:23,11
4141,1,2022-08-10 13:27:49,4
4142,1,2022-08-10 13:27:50,4
4143,47,2022-08-10 13:27:51,6
4144,18,2022-08-10 13:27:52,4
4145,47,2022-08-10 13:27:53,6
4146,18,2022-08-10 13:27:54,4
4147,33,2022-08-10 13:27:54,6
4148,33,2022-08-10 13:27:56,6
4149,6,2022-08-10 13:31:42,11
4150,6,2022-08-10 13:32:01,4
4151,6,2022-08-10 13:32:02,4
4152,22,2022-08-10 13:32:31,11
4153,39,2022-08-10 13:33:00,4
4154,22,2022-08-10 13:33:00,6
4155,39,2022-08-10 13:33:02,4
4156,22,2022-08-10 13:33:03,6
4157,29,2022-08-10 13:33:03,4
4158,29,2022-08-10 13:33:04,4
4159,52,2022-08-10 13:33:05,4
4160,52,2022-08-10 13:33:07,4
4161,46,2022-08-10 13:33:08,4
4162,46,2022-08-10 13:33:10,4
4163,47,2022-08-10 13:33:44,7
4164,47,2022-08-10 13:34:36,3
4165,47,2022-08-10 13:34:37,3
4166,47,2022-08-10 13:34:57,10
4167,0,2022-08-10 13:36:20,11
4168,0,2022-08-10 13:36:43,4
4169,0,2022-08-10 13:36:45,4
4170,50,2022-08-10 13:36:48,4
4171,50,2022-08-10 13:36:49,4
4172,15,2022-08-10 13:44:04,7
4173,6,2022-08-10 13:45:29,3
4174,6,2022-08-10 13:45:30,3
4175,55,2022-08-10 13:45:42,3
4176,15,2022-08-10 13:45:44,5
4177,55,2022-08-10 13:45:44,3
4178,15,2022-08-10 13:45:44,5
4179,6,2022-08-10 13:45:56,10
4180,55,2022-08-10 13:46:14,10
4181,6,2022-08-10 14:01:07,11
4182,11,2022-08-10 14:01:34,4
4183,6,2022-08-10 14:01:36,6
4184,6,2022-08-10 14:01:36,6
4185,11,2022-08-10 14:01:36,4
4186,1,2022-08-10 14:01:46,7
4187,33,2022-08-10 14:02:49,3
4188,33,2022-08-10 14:02:51,3
4189,1,2022-08-10 14:02:52,5
4190,1,2022-08-10 14:02:53,5
4191,33,2022-08-10 14:03:15,10
4192,19,2022-08-10 14:09:33,13
4193,19,2022-08-10 14:09:34,13
4194,12,2022-08-10 14:09:40,7
4195,12,2022-08-10 14:10:54,3
4196,12,2022-08-10 14:10:56,3
4197,11,2022-08-10 14:10:57,5
4198,11,2022-08-10 14:10:59,5
4199,34,2022-08-10 14:10:59,3
4200,34,2022-08-10 14:11:00,3
4201,18,2022-08-10 14:11:01,5
4202,6,2022-08-10 14:11:01,3
4203,6,2022-08-10 14:11:02,3
4204,18,2022-08-10 14:11:03,5
4205,12,2022-08-10 14:11:23,10
4206,37,2022-08-10 14:12:46,13
4207,37,2022-08-10 14:12:48,13
4208,31,2022-08-10 14:16:04,11
4209,31,2022-08-10 14:16:29,4
4210,31,2022-08-10 14:16:30,4
4211,19,2022-08-10 14:16:55,12
4212,19,2022-08-10 14:16:56,12
4213,0,2022-08-10 14:20:31,7
4214,0,2022-08-10 14:21:44,3
4215,0,2022-08-10 14:21:46,3
4216,50,2022-08-10 14:21:46,5
4217,50,2022-08-10 14:21:48,5
4218,0,2022-08-10 14:22:17,10
4219,37,2022-08-10 14:22:37,12
4220,37,2022-08-10 14:22:38,12
4221,54,2022-08-10 14:30:34,11
4222,49,2022-08-10 14:31:04,4
4223,49,2022-08-10 14:31:05,4
4224,54,2022-08-10 14:31:06,4
4225,54,2022-08-10 14:31:08,4
4226,48,2022-08-10 14:35:49,11
4227,48,2022-08-10 14:36:15,4
4228,48,2022-08-10 14:36:16,4
4229,31,2022-08-10 14:41:12,3
4230,31,2022-08-10 14:41:13,3
4231,31,2022-08-10 14:41:34,10
4232,40,2022-08-10 14:42:16,5
4233,40,2022-08-10 14:42:19,5
4234,40,2022-08-10 14:42:42,10
4235,48,2022-08-10 14:54:12,7
4236,48,2022-08-10 14:55:20,5
4237,48,2022-08-10 14:55:21,5
4238,12,2022-08-10 14:55:42,11
4239,12,2022-08-10 14:56:18,4
4240,12,2022-08-10 14:56:20,4
4241,12,2022-08-10 14:58:01,3
4242,12,2022-08-10 14:58:03,3
4243,25,2022-08-10 14:58:04,3
4244,25,2022-08-10 14:58:06,3
4245,18,2022-08-10 14:58:10,13
4246,18,2022-08-10 14:58:11,13
4247,12,2022-08-10 14:58:31,10
4248,29,2022-08-10 14:59:01,7
4249,29,2022-08-10 15:00:28,5
4250,22,2022-08-10 15:00:28,3
4251,29,2022-08-10 15:00:30,5
4252,22,2022-08-10 15:00:31,3
4253,39,2022-08-10 15:00:33,3
4254,46,2022-08-10 15:00:34,5
4255,39,2022-08-10 15:00:35,3
4256,46,2022-08-10 15:00:36,5
4257,22,2022-08-10 15:01:03,10
4258,54,2022-08-10 15:03:49,3
4259,54,2022-08-10 15:03:51,3
4260,54,2022-08-10 15:04:15,10
4261,18,2022-08-10 15:06:28,12
4262,18,2022-08-10 15:06:28,12
4263,55,2022-08-10 15:10:03,11
4264,11,2022-08-10 15:10:29,4
4265,55,2022-08-10 15:10:30,6
4266,11,2022-08-10 15:10:31,4
4267,55,2022-08-10 15:10:32,6
4268,6,2022-08-10 15:10:32,6
4269,6,2022-08-10 15:10:34,6
4270,55,2022-08-10 15:16:54,7
4271,11,2022-08-10 15:18:07,5
4272,55,2022-08-10 15:18:07,3
4273,11,2022-08-10 15:18:09,5
4274,55,2022-08-10 15:18:09,3
4275,6,2022-08-10 15:18:10,3
4276,6,2022-08-10 15:18:11,3
4277,11,2022-08-10 15:18:32,10
4278,37,2022-08-10 15:25:45,13
4279,37,2022-08-10 15:25:46,13
4280,49,2022-08-10 15:26:19,7
4281,49,2022-08-10 15:27:21,5
4282,49,2022-08-10 15:27:22,5
4283,49,2022-08-10 15:27:49,10
4284,37,2022-08-10 15:32:16,10
4285,20,2022-08-10 15:33:12,11
4286,20,2022-08-10 15:33:36,4
4287,20,2022-08-10 15:33:37,4
4288,19,2022-08-10 15:33:49,13
4289,19,2022-08-10 15:33:49,13
4290,19,2022-08-10 15:41:55,12
4291,19,2022-08-10 15:41:56,12
4292,40,2022-08-10 16:01:38,11
4293,40,2022-08-10 16:01:56,4
4294,40,2022-08-10 16:01:58,4
4295,12,2022-08-10 16:03:58,11
4296,12,2022-08-10 16:04:20,4
4297,12,2022-08-10 16:04:20,4
4298,12,2022-08-10 16:04:46,5
4299,12,2022-08-10 16:04:48,5
4300,12,2022-08-10 16:05:12,10
4301,15,2022-08-10 16:05:23,11
4302,15,2022-08-10 16:05:41,4
4303,15,2022-08-10 16:05:43,4
4304,20,2022-08-10 16:08:01,7
4305,20,2022-08-10 16:08:57,3
4306,20,2022-08-10 16:08:59,3
4307,20,2022-08-10 16:09:20,10
4308,12,2022-08-10 16:10:12,11
4309,12,2022-08-10 16:10:39,4
4310,12,2022-08-10 16:10:40,4
4311,25,2022-08-10 16:10:41,4
4312,25,2022-08-10 16:10:45,4
4313,12,2022-08-10 16:12:18,3
4314,12,2022-08-10 16:12:22,3
4315,12,2022-08-10 16:12:45,10
4316,18,2022-08-10 16:13:22,13
4317,18,2022-08-10 16:13:23,13
4318,19,2022-08-10 16:15:48,11
4319,19,2022-08-10 16:16:18,4
4320,19,2022-08-10 16:16:18,4
4321,15,2022-08-10 16:16:58,7
4322,15,2022-08-10 16:17:48,5
4323,15,2022-08-10 16:17:49,5
4324,15,2022-08-10 16:18:04,10
4325,18,2022-08-10 16:20:56,12
4326,18,2022-08-10 16:20:57,12
4327,6,2022-08-10 16:29:57,12
4328,6,2022-08-10 16:29:58,12
4329,18,2022-08-10 16:46:42,11
4330,18,2022-08-10 16:47:16,4
4331,47,2022-08-10 16:47:17,6
4332,47,2022-08-10 16:47:18,6
4333,18,2022-08-10 16:47:18,4
4334,37,2022-08-10 16:47:19,4
4335,37,2022-08-10 16:47:20,4
4336,12,2022-08-10 16:47:23,11
4337,18,2022-08-10 16:54:57,7
4338,47,2022-08-10 16:56:06,3
4339,47,2022-08-10 16:56:07,3
4340,18,2022-08-10 16:56:09,5
4341,37,2022-08-10 16:56:09,3
4342,37,2022-08-10 16:56:11,3
4343,18,2022-08-10 16:56:11,5
4344,47,2022-08-10 16:56:33,10
4345,19,2022-08-10 16:59:23,7
4346,19,2022-08-10 17:00:15,3
4347,19,2022-08-10 17:00:16,3
4348,19,2022-08-10 17:00:44,10
4349,20,2022-08-10 17:34:40,11
4350,20,2022-08-10 17:35:04,4
4351,20,2022-08-10 17:35:05,4
4352,23,2022-08-10 17:42:50,7
4353,23,2022-08-10 17:44:05,3
4354,23,2022-08-10 17:44:07,3
4355,0,2022-08-10 17:44:43,11
4356,0,2022-08-10 17:45:04,4
4357,0,2022-08-10 17:45:05,4
4358,15,2022-08-10 17:48:21,11
4359,55,2022-08-10 17:48:48,4
4360,55,2022-08-10 17:48:49,4
4361,15,2022-08-10 17:48:49,6
4362,6,2022-08-10 17:48:50,4
4363,15,2022-08-10 17:48:50,6
4364,6,2022-08-10 17:48:51,4
4365,19,2022-08-10 17:54:43,13
4366,19,2022-08-10 17:54:44,13
4367,37,2022-08-10 17:55:37,13
4368,37,2022-08-10 17:55:39,13
4369,6,2022-08-10 17:57:37,7
4370,6,2022-08-10 17:58:59,3
4371,6,2022-08-10 17:59:00,3
4372,15,2022-08-10 17:59:00,5
4373,15,2022-08-10 17:59:01,5
4374,55,2022-08-10 17:59:01,3
4375,55,2022-08-10 17:59:03,3
4376,15,2022-08-10 17:59:29,10
4377,19,2022-08-10 18:03:14,12
4378,19,2022-08-10 18:03:15,12
4379,37,2022-08-10 18:03:54,10
4380,40,2022-08-10 18:07:24,7
4381,40,2022-08-10 18:08:23,5
4382,40,2022-08-10 18:08:25,5
4383,40,2022-08-10 18:08:49,10
4384,3,2022-08-10 18:24:51,11
4385,3,2022-08-10 18:25:16,6
4386,3,2022-08-10 18:25:18,6
4387,1,2022-08-10 18:29:36,11
4388,1,2022-08-10 18:30:00,4
4389,1,2022-08-10 18:30:01,4
4390,37,2022-08-10 18:31:00,11
4391,37,2022-08-10 18:31:23,4
4392,37,2022-08-10 18:31:24,4
4393,18,2022-08-10 18:31:48,13
4394,18,2022-08-10 18:31:49,13
4395,55,2022-08-10 18:36:09,11
4396,55,2022-08-10 18:36:28,4
4397,55,2022-08-10 18:36:30,4
4398,18,2022-08-10 18:38:32,12
4399,18,2022-08-10 18:38:34,12
4400,12,2022-08-10 18:48:49,11
4401,12,2022-08-10 18:49:14,4
4402,12,2022-08-10 18:49:15,4
4403,56,2022-08-10 18:49:32,3
4404,56,2022-08-10 18:49:33,3
4405,12,2022-08-10 18:49:35,3
4406,12,2022-08-10 18:49:38,3
4407,12,2022-08-10 18:50:04,10
4408,22,2022-08-10 18:54:27,11
4409,22,2022-08-10 18:54:56,4
4410,22,2022-08-10 18:54:59,4
4411,46,2022-08-10 18:55:00,6
4412,46,2022-08-10 18:55:02,6
4413,19,2022-08-10 19:03:15,13
4414,19,2022-08-10 19:03:16,13
4415,6,2022-08-10 19:03:45,13
4416,6,2022-08-10 19:03:46,13
4417,19,2022-08-10 19:12:12,12
4418,19,2022-08-10 19:12:13,12
4419,47,2022-08-10 19:23:52,11
4420,47,2022-08-10 19:24:20,4
4421,47,2022-08-10 19:24:21,4
4422,47,2022-08-10 19:24:29,9
4423,47,2022-08-10 19:24:29,9
4424,47,2022-08-10 19:24:57,5
4425,47,2022-08-10 19:24:58,5
4426,47,2022-08-10 19:25:18,10
4427,27,2022-08-10 19:31:11,7
4428,27,2022-08-10 19:32:27,9
4429,27,2022-08-10 19:32:27,9
4430,27,2022-08-10 19:32:52,5
4431,27,2022-08-10 19:32:54,5
4432,27,2022-08-10 19:33:21,10
4433,11,2022-08-10 19:37:03,11
4434,11,2022-08-10 19:37:30,4
4435,6,2022-08-10 19:37:31,6
4436,11,2022-08-10 19:37:32,4
4437,6,2022-08-10 19:37:33,6
4438,54,2022-08-10 19:38:39,11
4439,54,2022-08-10 19:39:08,4
4440,54,2022-08-10 19:39:09,4
4441,12,2022-08-10 19:42:48,11
4442,12,2022-08-10 19:43:11,6
4443,12,2022-08-10 19:43:13,6
4444,12,2022-08-10 19:43:29,5
4445,12,2022-08-10 19:43:31,5
4446,12,2022-08-10 19:43:32,5
4447,12,2022-08-10 19:43:34,5
4448,12,2022-08-10 19:43:58,10
4449,19,2022-08-10 19:45:44,11
4450,19,2022-08-10 19:46:06,4
4451,19,2022-08-10 19:46:07,4
4452,31,2022-08-10 19:57:08,11
4453,31,2022-08-10 19:57:34,4
4454,31,2022-08-10 19:57:35,4
4455,57,2022-08-10 20:00:07,11
4456,57,2022-08-10 20:00:38,4
4457,57,2022-08-10 20:00:39,4
4458,15,2022-08-10 20:22:34,11
4459,15,2022-08-10 20:22:53,4
4460,15,2022-08-10 20:22:54,4
4461,50,2022-08-10 20:24:43,11
4462,50,2022-08-10 20:25:14,4
4463,50,2022-08-10 20:25:16,4
4464,15,2022-08-10 20:35:16,7
4465,15,2022-08-10 20:36:17,5
4466,15,2022-08-10 20:36:18,5
4467,15,2022-08-10 20:36:37,10
4468,18,2022-08-10 20:47:58,13
4469,18,2022-08-10 20:47:58,13
4470,40,2022-08-10 20:51:18,11
4471,40,2022-08-10 20:51:49,4
4472,40,2022-08-10 20:51:51,4
4473,56,2022-08-10 20:52:38,11
4474,56,2022-08-10 20:53:10,4
4475,56,2022-08-10 20:53:12,4
4476,56,2022-08-10 20:53:13,4
4477,34,2022-08-10 20:53:13,6
4478,34,2022-08-10 20:53:15,6
4479,56,2022-08-10 20:53:15,4
4480,49,2022-08-10 20:53:20,11
4481,49,2022-08-10 20:53:42,4
4482,49,2022-08-10 20:53:43,4
4483,49,2022-08-10 20:53:52,9
4484,49,2022-08-10 20:53:52,9
4485,18,2022-08-10 20:55:19,10
4486,49,2022-08-10 20:57:22,15
4487,23,2022-08-10 20:58:14,11
4488,23,2022-08-10 20:58:48,4
4489,23,2022-08-10 20:58:51,4
4490,12,2022-08-10 20:58:58,11
4491,12,2022-08-10 20:59:25,4
4492,12,2022-08-10 20:59:27,4
4493,29,2022-08-10 21:08:40,11
4494,29,2022-08-10 21:09:01,4
4495,29,2022-08-10 21:09:03,4
4496,29,2022-08-10 21:09:12,9
4497,29,2022-08-10 21:09:12,9
4498,27,2022-08-10 21:40:22,13
4499,27,2022-08-10 21:40:24,13
4500,27,2022-08-10 21:41:35,6
4501,27,2022-08-10 21:41:39,6
4502,27,2022-08-10 21:41:59,9
4503,27,2022-08-10 21:41:59,9
4504,33,2022-08-10 21:44:35,11
4505,33,2022-08-10 21:45:10,6
4506,33,2022-08-10 21:45:11,6
4507,39,2022-08-10 21:45:11,4
4508,39,2022-08-10 21:45:12,4
4509,33,2022-08-10 21:45:19,9
4510,33,2022-08-10 21:45:19,9
4511,47,2022-08-10 22:10:43,11
4512,18,2022-08-10 22:11:14,4
4513,47,2022-08-10 22:11:15,6
4514,47,2022-08-10 22:11:15,6
4515,18,2022-08-10 22:11:16,4
4516,48,2022-08-10 22:11:17,6
4517,48,2022-08-10 22:11:18,6
4518,47,2022-08-10 22:11:24,9
4519,47,2022-08-10 22:11:24,9
4520,15,2022-08-10 23:46:16,11
4521,15,2022-08-10 23:46:35,4
4522,15,2022-08-10 23:46:37,4
4523,15,2022-08-10 23:46:46,9
4524,15,2022-08-10 23:46:46,9
4525,18,2022-08-11 09:04:28,7
4526,18,2022-08-11 09:05:41,9
4527,18,2022-08-11 09:05:41,9
4528,18,2022-08-11 09:05:56,5
4529,18,2022-08-11 09:05:58,5
4530,18,2022-08-11 09:06:25,10
4531,46,2022-08-11 09:06:58,3
4532,46,2022-08-11 09:07:01,3
4533,46,2022-08-11 09:07:23,10
4534,0,2022-08-11 09:12:45,9
4535,0,2022-08-11 09:12:45,9
4536,0,2022-08-11 09:12:51,5
4537,0,2022-08-11 09:12:53,5
4538,0,2022-08-11 09:13:07,10
4539,1,2022-08-11 09:16:06,7
4540,1,2022-08-11 09:17:01,9
4541,1,2022-08-11 09:17:01,9
4542,1,2022-08-11 09:17:12,5
4543,1,2022-08-11 09:17:13,5
4544,1,2022-08-11 09:17:28,10
4545,37,2022-08-11 09:22:37,7
4546,37,2022-08-11 09:23:46,5
4547,37,2022-08-11 09:23:48,5
4548,37,2022-08-11 09:24:12,10
4549,39,2022-08-11 09:25:52,7
4550,39,2022-08-11 09:26:56,9
4551,39,2022-08-11 09:26:56,9
4552,39,2022-08-11 09:27:04,5
4553,39,2022-08-11 09:27:07,5
4554,29,2022-08-11 09:27:25,7
4555,39,2022-08-11 09:27:30,10
4556,29,2022-08-11 09:28:38,5
4557,29,2022-08-11 09:28:40,5
4558,29,2022-08-11 09:29:04,10
4559,55,2022-08-11 09:43:54,7
4560,55,2022-08-11 09:44:58,3
4561,55,2022-08-11 09:45:01,3
4562,55,2022-08-11 09:45:24,10
4563,55,2022-08-11 09:46:37,11
4564,55,2022-08-11 09:46:59,4
4565,55,2022-08-11 09:47:02,4
4566,55,2022-08-11 09:47:11,9
4567,55,2022-08-11 09:47:11,9
4568,55,2022-08-11 09:47:24,5
4569,55,2022-08-11 09:47:26,5
4570,55,2022-08-11 09:47:50,10
4571,33,2022-08-11 09:49:47,7
4572,33,2022-08-11 09:50:43,3
4573,33,2022-08-11 09:50:44,3
4574,33,2022-08-11 09:51:08,10
4575,31,2022-08-11 10:01:56,7
4576,31,2022-08-11 10:02:59,3
4577,31,2022-08-11 10:02:59,3
4578,31,2022-08-11 10:03:25,10
4579,3,2022-08-11 10:06:04,7
4580,20,2022-08-11 10:07:03,3
4581,20,2022-08-11 10:07:05,3
4582,20,2022-08-11 10:07:28,10
4583,3,2022-08-11 10:07:54,9
4584,3,2022-08-11 10:07:54,9
4585,3,2022-08-11 10:08:05,5
4586,3,2022-08-11 10:08:06,5
4587,3,2022-08-11 10:08:33,10
4588,18,2022-08-11 10:11:00,13
4589,18,2022-08-11 10:11:01,13
4590,18,2022-08-11 10:19:06,10
4591,57,2022-08-11 10:20:21,3
4592,57,2022-08-11 10:20:21,3
4593,57,2022-08-11 10:20:41,10
4594,6,2022-08-11 10:28:35,7
4595,6,2022-08-11 10:29:30,3
4596,6,2022-08-11 10:29:30,3
4597,6,2022-08-11 10:29:53,10
4598,11,2022-08-11 10:31:23,7
4599,11,2022-08-11 10:32:24,3
4600,11,2022-08-11 10:32:26,3
4601,11,2022-08-11 10:32:49,10
4602,46,2022-08-11 10:41:16,11
4603,46,2022-08-11 10:41:37,4
4604,46,2022-08-11 10:41:39,4
4605,37,2022-08-11 10:46:15,11
4606,37,2022-08-11 10:46:39,4
4607,37,2022-08-11 10:46:40,4
4608,15,2022-08-11 10:52:19,7
4609,15,2022-08-11 10:53:18,5
4610,15,2022-08-11 10:53:20,5
4611,37,2022-08-11 10:53:32,7
4612,15,2022-08-11 10:53:38,10
4613,37,2022-08-11 10:54:49,3
4614,37,2022-08-11 10:54:50,3
4615,37,2022-08-11 10:55:18,10
4616,48,2022-08-11 11:02:19,7
4617,48,2022-08-11 11:03:28,3
4618,48,2022-08-11 11:03:30,3
4619,48,2022-08-11 11:03:56,10
4620,0,2022-08-11 11:04:40,11
4621,0,2022-08-11 11:04:59,4
4622,0,2022-08-11 11:05:00,4
4623,18,2022-08-11 11:08:08,13
4624,18,2022-08-11 11:08:09,13
4625,47,2022-08-11 11:10:23,7
4626,50,2022-08-11 11:11:04,7
4627,47,2022-08-11 11:11:16,3
4628,47,2022-08-11 11:11:18,3
4629,47,2022-08-11 11:11:40,10
4630,50,2022-08-11 11:12:10,3
4631,50,2022-08-11 11:12:12,3
4632,50,2022-08-11 11:12:38,10
4633,18,2022-08-11 11:14:54,12
4634,18,2022-08-11 11:14:55,12
4635,57,2022-08-11 11:38:46,11
4636,57,2022-08-11 11:39:05,4
4637,57,2022-08-11 11:39:07,4
4638,37,2022-08-11 11:40:15,13
4639,37,2022-08-11 11:40:17,13
4640,9,2022-08-11 11:43:37,7
4641,9,2022-08-11 11:44:37,3
4642,9,2022-08-11 11:44:38,3
4643,9,2022-08-11 11:45:04,10
4644,37,2022-08-11 11:47:54,12
4645,37,2022-08-11 11:47:55,12
4646,11,2022-08-11 11:57:26,11
4647,11,2022-08-11 11:57:50,4
4648,6,2022-08-11 11:57:51,6
4649,11,2022-08-11 11:57:51,4
4650,6,2022-08-11 11:57:53,6
4651,11,2022-08-11 12:06:08,7
4652,11,2022-08-11 12:07:14,5
4653,6,2022-08-11 12:07:14,3
4654,11,2022-08-11 12:07:15,5
4655,6,2022-08-11 12:07:16,3
4656,11,2022-08-11 12:07:35,10
4657,57,2022-08-11 12:09:20,3
4658,57,2022-08-11 12:09:21,3
4659,57,2022-08-11 12:09:37,10
4660,54,2022-08-11 12:10:38,7
4661,54,2022-08-11 12:11:38,9
4662,54,2022-08-11 12:11:38,9
4663,54,2022-08-11 12:11:52,5
4664,54,2022-08-11 12:11:53,5
4665,54,2022-08-11 12:12:15,10
4666,15,2022-08-11 12:14:21,11
4667,55,2022-08-11 12:14:43,4
4668,15,2022-08-11 12:14:43,6
4669,55,2022-08-11 12:14:44,4
4670,15,2022-08-11 12:14:45,6
4671,3,2022-08-11 12:27:39,11
4672,18,2022-08-11 12:28:08,4
4673,3,2022-08-11 12:28:09,6
4674,18,2022-08-11 12:28:10,4
4675,3,2022-08-11 12:28:10,6
4676,33,2022-08-11 12:28:11,4
4677,33,2022-08-11 12:28:12,4
4678,1,2022-08-11 12:28:13,6
4679,1,2022-08-11 12:28:14,6
4680,15,2022-08-11 12:38:58,7
4681,15,2022-08-11 12:40:25,5
4682,15,2022-08-11 12:40:27,5
4683,55,2022-08-11 12:40:27,3
4684,55,2022-08-11 12:40:29,3
4685,15,2022-08-11 12:40:52,10
4686,33,2022-08-11 12:58:26,7
4687,3,2022-08-11 12:59:55,3
4688,33,2022-08-11 12:59:56,5
4689,3,2022-08-11 12:59:57,3
4690,33,2022-08-11 12:59:59,5
4691,3,2022-08-11 13:00:21,10
4692,47,2022-08-11 13:01:47,11
4693,47,2022-08-11 13:02:03,4
4694,47,2022-08-11 13:02:03,4
4695,37,2022-08-11 13:07:52,13
4696,37,2022-08-11 13:07:54,13
4697,18,2022-08-11 13:08:09,7
4698,47,2022-08-11 13:09:19,3
4699,18,2022-08-11 13:09:20,5
4700,47,2022-08-11 13:09:22,3
4701,18,2022-08-11 13:09:22,5
4702,1,2022-08-11 13:09:23,3
4703,1,2022-08-11 13:09:24,3
4704,47,2022-08-11 13:09:49,10
4705,9,2022-08-11 13:12:23,11
4706,9,2022-08-11 13:15:21,4
